id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
261065,Westboro Village Executive Suite,1369632,Glenn,,Kitchissippi,45.39084,-75.75621,Entire home/apt,159,3,108,2024-10-26,0.67,1,230,12,STR-825-691
290033,Rural charm close to the city,415201,Daniel,,Rideau-Goulbourn,45.1682,-75.71208,Entire home/apt,228,2,12,2024-10-26,0.08,1,267,6,STR-834-339
490182,Basement Studio - Old Ottawa East,2401179,Ela,,Capital,45.4055,-75.67612,Private room,78,30,9,2022-09-27,0.11,1,255,0,
674799,Up to 3-bdrm with privacy - quiet & safe,2058676,Yiqun,,Gloucester-South Nepean,45.2691,-75.72197,Private room,63,1,93,2024-10-13,0.65,1,364,27,STR-827-424
682632,"Adorable 2 bdrm, Central Ottawa PD1",3201295,Greg And Valerie,,Kitchissippi,45.40455,-75.7313,Entire home/apt,105,31,9,2024-05-11,0.08,7,83,2,
682634,Highly desirable Ottawa & Wellington Village West!,3201295,Greg And Valerie,,Kitchissippi,45.4003,-75.73144,Entire home/apt,208,31,11,2024-08-01,0.09,7,254,2,Exempt
902575,Room for rent Downtown Ottawa R,3895093,Nicole,,Somerset,45.41753,-75.69297,Private room,93,90,7,2016-09-28,0.05,1,0,0,
943979,Smart flat near Center&Glebe+Garage,5108859,Maria And Jim,,Somerset,45.41127,-75.69575,Entire home/apt,76,60,303,2024-03-24,2.09,2,213,1,
987450,Central New condo w Balcony/Garage!,5108859,Maria And Jim,,Somerset,45.41083,-75.69474,Entire home/apt,73,60,326,2025-01-13,2.26,2,163,3,
1026310,Lakehouse Inspired Retreat Close to Downtown,5649683,Melanie,,Rideau-Rockcliffe,45.45592,-75.65727,Entire home/apt,764,30,17,2021-12-29,0.16,1,220,0,
1151370,Furnished Room in a Friendly Family Home,1755714,Janice,,College,45.34761,-75.7843,Private room,36,30,50,2024-12-21,0.36,3,345,3,
1703622,Bedroom in kanata south free parking & Gym access,5035914,Abdelrahman,,Kanata South,45.28752,-75.86129,Private room,71,1,17,2024-11-08,0.45,4,0,6,STR-827-417
1732533,Private Clean Bedroom and Bathroom,9123239,Mariana,,Gloucester-South Nepean,45.27375030517578,-75.70606231689453,Private room,59,2,155,2025-02-28,1.12,1,262,23,STR-827-603
1774018,Zen Tranquility Retreat,294136176,Vania,,Barrhaven,45.25212,-75.74594,Entire home/apt,199,31,33,2023-09-01,0.49,1,131,0,
1827668,Centrally located 3 bedroom home in Westboro!,6818912,Anne-Marie,,Kitchissippi,45.39533,-75.7582,Entire home/apt,230,30,61,2021-08-26,0.45,1,0,0,
1908873,Mer Bleue Private Apartment,9905548,Nadine,,Innes,45.42971,-75.48987,Entire home/apt,,31,105,2022-03-29,0.87,1,0,0,
2148350,Bright Modern & Spacious - Executive Rental,10964947,Trevor,,College,45.34248,-75.78457,Entire home/apt,98,30,78,2024-05-31,0.63,2,339,1,STR-842-372
2256795,AMAZING VIEW DOWNTOWN 1 BED CONDO!,5058472,Kat,,Somerset,45.41408,-75.69267,Entire home/apt,135,30,21,2015-08-29,0.16,1,365,0,
2374455,Charming Eurostyle apartment! PD2,3201295,Greg And Valerie,,Kitchissippi,45.40387,-75.73097,Entire home/apt,150,31,21,2024-12-31,0.18,7,0,3,
2453778,Central Ottawa Micro Condo Studio w Heated Parking,12547161,Evaldo,,Somerset,45.41062,-75.69663,Entire home/apt,80,30,307,2024-11-15,2.30,1,205,5,
2474327,Private unit close to Rideau Canal,12656347,Diem,,Capital,45.40874,-75.68044,Entire home/apt,116,1,225,2025-03-02,1.75,1,152,27,STR-843-790
2738455,Studio 2 OTTAWA WEST,12671457,Mariya,,College,45.31617,-75.83931,Private room,63,1,73,2024-06-16,0.58,2,19,13,STR-837-665
2744294,3 Bedroom Executive Apt in Westboro,8166549,Michael,,Kitchissippi,45.40154,-75.74731,Entire home/apt,,3,55,2024-09-22,0.42,1,0,7,STR-827-262
2949838,Cozy and  vintage  spot in the heart of Ottawa,374659,Emma And Ed,,Rideau-Vanier,45.43029,-75.68937,Private room,61,30,885,2024-11-19,6.92,1,365,45,Exempt
3622272,Cozy and modern in Ottawa's Westboro Village,834817,Dominika,,Kitchissippi,45.3837582,-75.74764809999999,Entire home/apt,108,3,18,2025-02-14,1.22,1,118,15,STR-837-975
3917038,International Students!  Stay 1 Month or Longer!,20290919,Cornelia,,Rideau-Vanier,45.43476,-75.68109,Private room,50,30,82,2025-02-26,0.64,2,195,4,
3929195,Victorian House in Byward Market,20355739,Irma,,Rideau-Vanier,45.43206,-75.6949,Entire home/apt,199,14,22,2025-01-06,0.18,1,90,2,STR-826-972
3936688,International Students! Book 1 month or Longer!,20290919,Cornelia,,Rideau-Vanier,45.4328,-75.67909,Private room,58,30,20,2024-12-31,0.21,2,214,4,
4183188,Chic 1 Bedroom in Beechwood Village (Suite 1),21702498,Jane,,Rideau-Vanier,45.4399,-75.6684,Entire home/apt,72,30,34,2024-08-15,0.27,2,113,1,
4183253,"Best Location, Spaciouse 2BDR,",19290752,Mojgan,,Rideau-Vanier,45.43196,-75.69057,Entire home/apt,165,2,250,2025-02-17,1.98,3,85,13,STR-827-304
4406846,Spacious Centretown home,1300135,Ains,,Somerset,45.41536,-75.70314,Entire home/apt,85,1,38,2025-02-02,0.30,1,6,3,STR-845-300
4706926,Webster Gardens,24328926,Fay,,Alta Vista,45.38657,-75.65642,Private room,90,30,49,2023-06-26,0.40,2,364,0,Exempt
4757549,Explore The Glebe from a Charming and Scenic Loft,11105198,James,,Capital,45.39697,-75.68582,Entire home/apt,150,2,414,2025-02-27,3.36,1,45,42,STR-826-676
5117160,Charming Westboro location - comfortable bedroom,26444850,Brenda,,Kitchissippi,45.3821,-75.75683,Private room,,30,61,2022-11-06,0.53,2,51,0,
5220678,Webster Gardens,24328926,Fay,,Alta Vista,45.38763,-75.65732,Private room,90,30,47,2023-02-20,0.38,2,89,0,Exempt
5851756,Ambassador B&B  Ottawa downtown - Exquisite room,25461090,Irina,,Rideau-Vanier,45.428448,-75.675072,Private room,75,1,21,2023-02-07,0.18,4,23,0,Exempt
5924541,Central New York Loft Style 2 BDM,7354245,Lisa,,Somerset,45.412,-75.69986,Entire home/apt,165,30,87,2024-11-22,0.72,20,271,3,
6032518,Awesome view of the Gatineau Mountains.,31208679,Debra,,West Carleton-March,45.44504,-76.05336,Private room,95,30,4,2017-10-22,0.04,1,364,0,
6121836,The PORCH'S Little Bit of Country!,31556447,Nancy And John,,College,45.35416,-75.73802,Private room,62,1,209,2025-02-25,1.75,2,300,52,STR-827-256
6121871,The PORCH'S Sunny Yellow Room,31556447,Nancy And John,,College,45.35532,-75.73721,Private room,62,1,293,2025-03-09,2.45,2,304,26,STR-827-256
6197420,"Gorgeous, Large 3 Bed Downtown with Parking",7354245,Lisa,,Somerset,45.41342,-75.70607,Entire home/apt,106,30,143,2025-01-05,1.21,20,303,6,Exempt
6424695,This cozy one bedroom in-law suite,2819714,Andrea And Dara,,Kitchissippi,45.39859,-75.73035,Entire home/apt,119,3,155,2024-10-26,1.30,1,327,21,STR-826-881
6475461,Crystal Bay Loft,33827123,Gerald,,Bay,45.36383,-75.86153,Private room,107,2,216,2025-02-16,1.81,1,165,30,STR-826-808
6478453,"Comfy mini-suite, great location.",33836567,Linden,,Capital,45.39851,-75.69425,Private room,48,30,148,2024-09-01,1.24,1,254,2,
6500659,Ultra Modern Chalet in the Woods,33978514,Peter,,West Carleton-March,45.42571,-76.07842,Entire home/apt,295,2,200,2025-02-23,1.68,1,346,24,STR-839-720
6512008,"Westboro: Petit déj' compris, tranquille - Chatte",16181239,Gaëtane,,Kitchissippi,45.39607,-75.75796,Private room,95,1,19,2024-10-11,0.25,2,43,8,STR-847-339
6512045,"Quiet, nice light, cat in residence",16181239,Gaëtane,,Kitchissippi,45.39546,-75.75959,Private room,95,1,24,2024-08-25,0.24,2,28,3,STR-847-339
6586860,Cozy Suite,32721950,Hanan,,Rideau-Rockcliffe,45.4292,-75.64563,Entire home/apt,103,4,165,2024-09-01,1.39,1,0,10,STR-827-086
6589324,Heritage Luxury at Peloton House and Art Gallery,1878522,Ursula,,Rideau-Rockcliffe,45.44129,-75.68632,Entire home/apt,200,2,233,2025-01-22,2.19,2,156,16,STR-827-177
6591110,Great place to relax close to all tourist areas,34481136,Jane And Serge,,Rideau-Vanier,45.43304,-75.66247,Entire home/apt,125,2,181,2021-08-22,1.60,1,228,0,Exempt
6612499,1 Guest/Furn'd Bedrm in 3 Bedm Apt.,34602819,Christine,,Rideau-Vanier,45.42657,-75.67649,Private room,65,30,18,2025-01-02,0.16,11,269,4,
7025115,1 Guest/Furn'd Bedrm in 3 Bedm Apt.,34602819,Christine,,Rideau-Vanier,45.42619,-75.67676,Private room,65,30,15,2024-09-29,0.13,11,220,1,
7182054,Upscale 2 bdrms & baths condo,8729464,Tongsheng,,Kitchissippi,45.39697,-75.71236,Entire home/apt,120,30,93,2025-03-05,0.80,1,173,6,
7256615,Upscale Country Home/ Ottawa Canada,35485441,Brenda,,West Carleton-March,45.47205,-76.03468,Entire home/apt,253,30,1,2021-12-07,0.03,1,333,0,
7279754,Britannia Village large bedroom & hot tub,29268749,Linda,,Bay,45.3682,-75.79825,Private room,,2,107,2024-08-27,0.91,2,0,5,Exempt
7658921,Ambassador B&B - cozy room,25461090,Irina,,Rideau-Vanier,45.42933,-75.67542,Private room,83,1,47,2023-06-30,0.40,4,23,0,Exempt
7691538,Ambassador B&B - Exquisite room en suite bathroom,25461090,Irina,,Rideau-Vanier,45.42942,-75.67471,Private room,91,1,16,2023-11-22,0.14,4,23,0,Exempt
7713717,Bright Spacious Room Close to Everything w/Parking,248064,Tasha,,Somerset,45.41047,-75.71049,Private room,117,2,158,2024-11-08,1.43,1,68,28,STR-827-217
7840014,Charming House in West Ottawa,28096363,Andy Diane,,West Carleton-March,45.25667,-76.06605,Entire home/apt,469,30,29,2020-08-02,0.25,1,89,0,
7901417,Homestay  w/dbl bed & desk in ByWard near uOttawa!,3582571,Maree And Geoff,,Rideau-Vanier,45.43635,-75.69262,Private room,37,30,47,2024-11-08,0.41,2,118,2,
7956313,"Comfy Stay for Med Students, Residents & Fellows",10424386,Darlene And Terry,,Kitchissippi,45.38997,-75.72848,Private room,77,30,65,2024-11-08,0.56,2,170,1,
8079065,Townhouse 5 min from CTC for Sens or concerts,3214251,Luis,,Stittsville-Kanata West,45.28614,-75.92967,Private room,74,30,4,2017-12-10,0.04,1,365,0,
8295439,Sandy Hill-3 Bedroom Immaculate Apt,34602819,Christine,,Rideau-Vanier,45.42681,-75.67797,Entire home/apt,149,30,15,2024-12-30,0.13,11,285,1,
8541704,*Barrhaven Blue Room - comfy private room for 2*,44968309,Karin,,Gloucester-South Nepean,45.2768,-75.70773,Private room,54,1,334,2025-02-15,2.99,1,0,56,STR-837-276
8629757,North Kanata Secluded Guest Unit in Nature,45308226,Zhihao Chuck,,West Carleton-March,45.39805,-75.95644,Entire home/apt,134,1,435,2025-02-22,4.03,1,325,70,STR-843-414
8669055,Great for weddings or events at Strathmere nearby!,45540401,Jeremy,,Rideau-Goulbourn,45.14065,-75.71745,Private room,80,30,15,2019-12-13,0.14,1,365,0,
8701554,Beautiful Executive Townhome Kanata,434822,Moe,,Kanata South,45.27897,-75.84697,Entire home/apt,639,30,0,,,1,1,0,
8782109,"Private, peaceful apartment near the airport",3200011,Nadereh,,Knoxdale-Merivale,45.35055,-75.72065,Entire home/apt,150,7,69,2025-02-21,0.67,1,0,11,STR-836-466
8907149,Nations Capital Home Away From Home,46478423,Sue,,Rideau-Rockcliffe,45.4488,-75.62888,Private room,112,2,98,2024-11-18,0.88,1,361,4,STR-843-929
9041061,Private bath + rooftop + gym near McKay Lake +Pond,17102868,Brigette,,Rideau-Vanier,45.44286,-75.67081,Private room,50,30,5,2025-03-01,0.05,1,131,1,
9165295,GREAT location - modern 1 bedroom/1 bath apt.,47219726,Sonia,,Rideau-Vanier,45.43425,-75.68916,Entire home/apt,129,2,195,2025-02-18,1.71,1,312,45,STR-844-108
9232477,"Executive Home, Inground Pool & Hot Tub",28652031,Patricia,,Cumberland,45.45738,-75.46152,Entire home/apt,,5,38,2025-01-06,0.49,1,0,6,STR-826-508
9251989,Beautiful Spacious bedroom,48071546,Sylvie,,Innes,45.46428,-75.51494,Private room,171,30,4,2019-05-30,0.04,1,365,0,
9289495,Beautiful One-Bedroom Designer Townhouse,41255144,Felipe,,Rideau-Rockcliffe,45.42869,-75.66718,Entire home/apt,211,30,0,,,1,267,0,STR-279-249
9543487,Cozy 1BR Apt with Skyline Views near Peace Tower,38459934,Vladimir,,Somerset,45.41962,-75.69187,Entire home/apt,,30,5,2023-04-08,0.05,12,290,0,
9574326,Cozy 1BR in spacious Home in Ottawa,49563165,Abdel,,Orleans,45.47408,-75.47554,Private room,76,2,12,2019-08-23,0.11,4,19,0,STR-827-182
9625671,Modern house near Parliament Hill of Ottawa,49790709,Nadia,,River,45.36876,-75.65915,Entire home/apt,117,2,138,2025-03-09,4.56,3,245,68,STR-828-724
9658742,Nestled in Nepean,33119004,Sandra,,College,45.35979,-75.74972,Entire home/apt,170,30,7,2025-03-05,0.08,2,179,5,
9818875,I Love Your House,50577383,Ana,,Somerset,45.41206,-75.70542,Entire home/apt,154,30,10,2022-06-11,0.09,1,315,0,
9827788,LOVELY & SPACIOUS BEDROOM  CLOSE AIRPORT,50608153,Lyne,,Gloucester-South Nepean,45.25979,-75.72354,Private room,92,30,138,2022-05-31,1.23,2,365,0,
9831528,2 SPACIOUS BEDROOMS CLOSE AIRPORT ON GOLF COURSE,50608153,Lyne,,Gloucester-South Nepean,45.26445,-75.72355,Private room,128,30,18,2022-06-13,0.16,2,365,0,
10042303,1 Guest/Furn'd Bedrm in 3 Bedm Apt.,34602819,Christine,,Rideau-Vanier,45.42601,-75.67626,Private room,65,30,15,2024-12-16,0.14,11,1,2,
10057041,Beautiful Condo at Lansdowne Park,6699109,Corey,,Capital,45.39736,-75.68372,Entire home/apt,145,80,17,2016-10-26,0.15,2,131,0,
10343890,Super Cozy Central Home alongside Byward Market,2697550,Alex,,Rideau-Vanier,45.43131677219883,-75.68600744754339,Entire home/apt,74,5,207,2025-02-24,1.86,3,153,18,STR-828-720
10522052,Up to two rooms with attached private bathroom,34397646,Sisira,,Kanata North,45.32349,-75.93514,Private room,,1,146,2025-02-23,1.36,1,0,32,STR-829-556
10535844,Cozy 1 Bedroom Condo with parking,12614130,Stephanie,,Beacon Hill-Cyrville,45.42434,-75.62668,Entire home/apt,77,182,92,2022-10-08,0.84,1,248,0,
10700882,Downtown farmhouse w parking,55288519,Grace,,Capital,45.41235,-75.67737,Entire home/apt,145,2,326,2025-02-28,2.94,2,129,62,STR-828-548
10812124,Comfy Private Room Right Downtown,50154863,Tarek,,Somerset,45.41308,-75.69792,Private room,,3,158,2024-08-18,1.42,1,0,11,STR-843-421
10864169,Studio pied à terre Beechwood,32302327,Edouard,,Rideau-Vanier,45.44426,-75.66933,Entire home/apt,55,30,15,2016-08-07,0.14,1,70,0,
10970111,"BIG, bright, quiet, clean private 1 BR apt suite",47889428,Joe & Norma  / Marcel,,Rideau-Rockcliffe,45.42496871948242,-75.65499114990234,Entire home/apt,96,2,414,2025-03-10,3.74,1,324,46,STR-834-332
11007944,Ottawa house monthly,49790709,Nadia,,Bay,45.33755,-75.89535,Entire home/apt,109,31,219,2022-05-15,1.98,3,333,0,
11117632,Luxury Modern Townhouse On A Traffic-Free Street,57414739,Patrick,,Barrhaven,45.28044,-75.75415,Entire home/apt,170,180,12,2022-03-31,0.30,1,161,0,
11301534,Quiet Suite near The Ottawa Hospital & CHEO,59021474,Lesley,,Alta Vista,45.39579,-75.66444,Entire home/apt,103,5,63,2025-03-01,1.15,1,169,17,STR-843-817
11475385,The Grotto - A getaway for the girls!,60383379,Kathleen,,Knoxdale-Merivale,45.3265,-75.78576,Entire home/apt,,28,0,,,1,0,0,
11480180,Cozy and bright  1 bedroom basement suite.,60419814,Rheanne,,Rideau-Rockcliffe,45.42563,-75.65453,Entire home/apt,74,30,141,2024-11-30,1.28,1,102,4,
11488432,Great Location! Modern 1 Bedroom with Parking,7354245,Lisa,,Somerset,45.41051,-75.69657,Entire home/apt,111,90,74,2021-12-24,0.68,20,0,0,
11515667,CoHabit w/young professionals Ottawa ED 3,3201295,Greg And Valerie,,College,45.36032956889715,-75.74763617983916,Private room,42,60,13,2024-10-12,0.12,7,0,2,
11660511,3 Bedroom/Bath+Den+Garage Barrhaven,26896825,Martin,,Barrhaven,45.26469,-75.77556,Entire home/apt,530,30,0,,,1,1,0,
11901539,In The Heart of Ottawa's Market,27160383,Puran,,Rideau-Vanier,45.4301,-75.68721,Entire home/apt,62,90,19,2018-12-06,0.18,1,228,0,
11902153,Cozy 4-Bedroom Heaven for Relaxing Getaways,18292018,Li,,Cumberland,45.50423,-75.45477,Entire home/apt,232,1,200,2025-03-09,1.87,5,355,31,STR-825-978
12085004,Ottawa River front house,64771605,Julie,,West Carleton-March,45.49882,-76.07643,Entire home/apt,377,5,46,2024-08-08,0.44,1,258,6,STR-824-135
12285950,4-Bedroom in Ottawa Sleeps 6,64762834,Lisa,,Rideau-Vanier,45.44026,-75.66657,Entire home/apt,111,30,0,,,6,219,0,
12293698,KASHY HOMES - Luxurious single home close to DT,66264674,Kashy,,Gloucester-Southgate,45.37616,-75.60035,Entire home/apt,267,30,467,2024-08-05,4.31,5,365,12,STR-824-161
12354359,VIP home b on 1/3 acre lot free parking,28278044,Dragan,,Beacon Hill-Cyrville,45.45227,-75.61762,Private room,64,1,136,2024-11-10,1.27,3,0,8,STR-842-924
12421106,2Bed/2Baths in Ottawa Down-town Core.,67179584,Ike,,Somerset,45.41814,-75.70267,Entire home/apt,351,180,10,2024-12-01,0.09,5,364,2,
12464494,Britannia Beach Room 5 minutes walk to beach,66372309,Anne,,Bay,45.36366,-75.79489,Private room,37,31,27,2023-09-30,0.25,2,131,0,
12565735,Spacious 2-Bdrm 2.5 bath house with free parking,46338117,Kening,,Gloucester-South Nepean,45.27141,-75.72605,Entire home/apt,135,30,53,2020-03-04,0.55,1,314,0,
12707675,Executive Home  with  free parking,28278044,Dragan,,Beacon Hill-Cyrville,45.45402,-75.61886,Private room,59,1,64,2024-05-19,0.65,3,59,1,STR-842-924
12983337,Master bedroom and ensuite powder room near beach,66372309,Anne,,Bay,45.36527,-75.79544,Private room,37,30,9,2025-02-07,0.09,2,80,2,
13018092,Cozy Beach Getaway,66211629,Dan&Sarah,,West Carleton-March,45.51004,-76.0968,Entire home/apt,365,7,40,2023-08-25,0.38,1,70,0,STR-826-868
13120035,Oasis in the middle of the City,3406210,Peter,,Capital,45.40249,-75.67763,Entire home/apt,314,2,56,2025-01-01,1.34,1,172,6,STR-827-231
13189968,Bord de l'eau en ville/magnifiques couchers soleil,7470487,Eveline,,Bay,45.36724,-75.80123,Entire home/apt,600,30,0,,,1,83,0,
13215741,Modern Furnished Luxury Suite,73391052,Sidney,,Somerset,45.42113,-75.70036,Entire home/apt,,30,231,2024-10-31,2.16,1,0,3,
13250745,Dagenais Residence-large 3 bedroom fully furnished,50520188,Brian,,Rideau-Vanier,45.43786,-75.66183,Entire home/apt,155,100,1,2016-07-17,0.01,1,179,0,
13356992,★ Trendy Urban Loft ★ Steps from Parliament Hill ♛,17208404,Joel,,Somerset,45.4212,-75.69931,Entire home/apt,84,30,356,2025-01-24,3.36,2,0,5,
13417269,"Charming 2BR+ house in Westboro, Ottawa.",14757087,Philip,,Kitchissippi,45.39054,-75.7519,Entire home/apt,,21,19,2024-09-15,0.18,1,0,2,STR-828-274
13450749,Large appartment with free parking,76818907,Isabelle,,Somerset,45.40934,-75.6992,Entire home/apt,171,2,345,2025-03-08,3.28,1,61,50,STR-847-022
13637893,Cosy house in the Glebe,79101348,Laurie,,Capital,45.399,-75.68685,Entire home/apt,210,30,10,2019-08-26,0.10,1,173,0,
13658784,2 Bedroom Condo Right in the Byward Market,63054768,Jean-Francois,,Rideau-Vanier,45.42838,-75.68714,Entire home/apt,139,125,28,2021-12-31,0.26,2,357,0,
13676219,Family Townhouse centrally located,79594212,Maxime,,River,45.36529,-75.73677,Entire home/apt,214,2,137,2024-11-10,1.30,1,44,15,STR-827-252
13695916,Heart of Downtown Walking Distance to Parliament3,79847570,May,,Rideau-Vanier,45.42986,-75.69486,Entire home/apt,264,25,376,2025-02-17,3.77,2,14,38,STR-827-098
13858225,Central farmhouse: 4 bed + 2 bath,33277404,Jennifer,,River,45.38882,-75.72605,Entire home/apt,231,30,76,2024-09-16,0.74,1,103,3,
13964065,Room 10 minutes drive to downtown,19068355,Guy-Pierre,,River,45.36817,-75.7426,Private room,75,1,111,2025-02-17,1.18,1,156,19,STR-835-234
14028892,COZY bedroom close to downtown w. FREE PARKING,42714196,Ayara Anouchka,,Rideau-Rockcliffe,45.44652,-75.62738,Private room,104,30,111,2024-11-15,1.06,4,364,10,STR-832-217
14102023,"Stylish Apartment in Westboro, Ottawa",84886218,Scott,,Kitchissippi,45.3897912,-75.7477174,Entire home/apt,100,1,17,2025-03-10,4.95,1,311,17,STR-845-059
14322610,"Pvt Room&Bath, Htd Pool, Hot Tub, Sauna
March deal",147850,Lori,,Alta Vista,45.39184,-75.67265,Private room,111,1,316,2025-02-16,3.03,1,313,31,STR-827-564
14358657,Charming one bedroom +den in nine storey building,22328788,Christopher,,Kitchissippi,45.40528,-75.73431,Entire home/apt,113,30,61,2024-11-29,0.59,1,89,1,
14415278,Upscale in-house apt in an ideal location,26068234,Julia,,Alta Vista,45.38972,-75.6738,Entire home/apt,110,30,25,2021-12-31,0.25,1,250,0,
14435773,Double cast iron bed large room in basement.,11722130,Andrea,,Rideau-Vanier,45.44146,-75.66578,Private room,81,30,29,2023-08-23,0.29,1,364,0,
14485058,Studio 1 Ottawa West,12671457,Mariya,,College,45.3172,-75.84037,Private room,,1,67,2024-05-22,0.64,2,0,7,STR-837-665
14495314,Co-habit w/young professionals Ottawa  ED 1,3201295,Greg And Valerie,,College,45.36032956889715,-75.74763617983916,Private room,41,60,6,2020-10-05,0.06,7,337,0,
14635983,Kanata concept 1 bedroom apartment,86207899,Eva,,Kanata South,45.30251,-75.90863,Entire home/apt,70,30,447,2024-12-14,4.31,1,270,3,
14639601,Nation Capital,90779543,Zed,,Gloucester-Southgate,45.37597,-75.64194,Private room,39,30,3,2022-09-04,0.03,4,364,0,
14661086,Great home in executive area. Like a resort,72454600,Nancy,,Rideau-Goulbourn,45.20239,-76.02014,Entire home/apt,238,3,12,2025-01-05,0.37,2,364,4,STR-827-610
14686777,"Private and cosy welcome to 
Bullfrog Cottage!",21226547,Eva,,Cumberland,45.42335,-75.43796,Entire home/apt,,30,146,2025-02-26,1.42,1,9,5,
14687088,Boutique Suite in Ottawa's West End,75720140,Sandra,,Bay,45.35926,-75.79413,Entire home/apt,90,30,45,2025-02-01,0.46,4,296,5,
14780255,Comfortable Homelike Space,92255769,Loralee,,College,45.34402,-75.74413,Private room,25,30,172,2020-01-18,1.67,1,52,0,
14827076,Un soir de semaine ou un weekend dans la Capitale,40854055,Pierre,,Rideau-Rockcliffe,45.43666,-75.63692,Private room,55,1,517,2025-03-01,5.02,3,74,54,STR-843-551
14850116,Entire Executive Townhome-Ottawa,92957424,Alfred,,Cumberland,45.44786,-75.48281,Entire home/apt,156,2,55,2025-03-09,2.82,1,76,41,STR-835-903
14885662,Vanier 2A,1959431,Paul,,Rideau-Vanier,45.44176,-75.65904,Private room,40,31,0,,,11,0,0,
15105694,Charme Urbain dans la Capitale (parking inclu),40854055,Pierre,,Rideau-Rockcliffe,45.43653,-75.6386,Private room,51,2,215,2025-03-08,2.21,3,81,27,STR-843-551
15147398,"Perfect downtown location, walk to all attractions",72873454,Jessica,,Somerset,45.41106,-75.69491,Entire home/apt,253,2,231,2025-02-05,2.30,1,148,35,STR-828-620
15253138,"Newly built 3bdm family house
Entire house",97004119,Eric,,Cumberland,45.45095,-75.46063,Entire home/apt,440,30,20,2019-07-28,0.20,1,269,0,
15264522,Chic Unit in Sandy Hill / Access to quint Backyard,103924808,Chris,,Rideau-Vanier,45.42194,-75.67201,Entire home/apt,129,2,398,2025-02-23,3.93,1,103,42,STR-826-599
15289168,Cozy one bedroom in a beautiful Home,49563165,Abdel,,Orleans,45.47392,-75.47731,Private room,127,7,9,2020-08-25,0.09,4,270,0,STR-827-182
15354367,Large historic flat + parking (ByWard area),77583100,Étienne,,Rideau-Vanier,45.43129,-75.69394,Entire home/apt,96,2,418,2025-03-09,4.46,1,57,66,STR-828-454
15494034,Little Gem in Central Ottawa-3bd,99500083,Westhaven,,River,45.38116,-75.72676,Entire home/apt,90,30,232,2023-11-09,2.27,5,349,0,
15534227,Trendy 1-bedroom condo in downtown 2,65553379,B,,Rideau-Vanier,45.42664,-75.68669,Entire home/apt,78,120,8,2023-10-31,0.08,7,0,0,
15582093,Beautiful and Cozy Home; Excellent location!,144893923,Ahmed,,River,45.3693,-75.71479,Entire home/apt,180,30,2,2025-02-17,0.02,10,307,1,
15584895,The ZenDen - Relax in peaceful tranquility.,15991087,Heather,,College,45.35087,-75.77672,Entire home/apt,225,30,1,2024-09-30,0.18,1,177,1,
15639698,"Private room, art filled home in trendy hood",838516,Anne,,Kitchissippi,45.40416,-75.7287,Private room,76,31,11,2019-10-25,0.11,1,268,0,
15665820,Architect's Modern Cottage Oasis,101142398,Jian,,Knoxdale-Merivale,45.32493,-75.70921,Entire home/apt,253,30,0,,,1,363,0,
15716974,Queen guest apartment,414369985,Emman,,Rideau-Goulbourn,45.26130676269531,-75.8248062133789,Entire home/apt,120,2,54,2025-03-02,0.89,2,268,19,STR-826-061
15732621,Colorful Apartment in an Urban Courtyard near ByWard Market,101501830,Joseph,,Rideau-Vanier,45.43107,-75.69243,Entire home/apt,200,30,119,2024-01-27,1.21,2,0,0,
15816029,Where Country Meets the City,102374807,Kent,,Rideau-Goulbourn,45.24301,-75.70564,Entire home/apt,183,30,92,2022-07-03,0.91,1,89,0,
15835076,Lovely 3 bedroom Townhome,90779543,Zed,,Gloucester-Southgate,45.37639,-75.64076,Private room,30,30,0,,,4,89,0,
15972312,Little Jewel in Central Ottawa 3bd,99500083,Westhaven,,River,45.38233,-75.72707,Entire home/apt,62,30,172,2022-09-12,1.71,5,365,0,
16145283,Heritage Jewel in the Byward Market,58249523,Pat,,Rideau-Vanier,45.43275,-75.69263,Entire home/apt,227,2,457,2025-03-09,4.57,1,53,55,STR-826-493
16207710,Barrhaven Homestay - Spacious room #1 in basement,102979663,Katherine Van,,Gloucester-South Nepean,45.28096,-75.71958,Private room,37,30,26,2024-10-21,0.26,2,0,3,
16207919,Barrhaven- Spacious room #3 in the basement,102979663,Katherine Van,,Gloucester-South Nepean,45.28249,-75.71991,Private room,40,30,12,2023-11-19,0.12,2,364,0,
16290914,Elcho's Explore Ottawa Luxury for 6 - Parking,106574036,Elcho,,Rideau-Vanier,45.42553,-75.67413,Entire home/apt,158,2,46,2025-02-17,0.46,4,0,5,STR-828-103
16299087,Walk to Byward Market from a Cozy Apartment,101501830,Joseph,,Rideau-Vanier,45.42941,-75.69252,Entire home/apt,186,30,87,2024-06-07,0.89,2,131,1,
16311937,Prestige Meets Luxury In 3B Heritage Gold Triangle,40970397,Margaret,,Somerset,45.41837,-75.68693,Entire home/apt,271,5,86,2025-01-27,0.92,1,210,15,STR-827-338
16313005,Modern townhome in Kanata w/ direct forest access,81875539,Rachel,,Kanata South,45.27806,-75.84238,Entire home/apt,356,30,53,2024-09-12,0.53,4,0,2,STR-827-759
