id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1211911403632506014,Cozy B-Suites(2 beds),575810913,Mariam,,St. Vital,49.8251323,-97.0350017,Entire home/apt,82,1,14,2025-02-16,1.99,2,345,14,
1211960011600527080,Cozy B-Suite(1 bed),575810913,Mariam,,St. Vital,49.82425,-97.03573,Entire home/apt,64,1,6,2025-02-23,1.03,2,345,6,
1212292246645272564,The Cozy Nook,593117278,Himal,,St. Vital,49.82588095087227,-97.07015698459048,Private room,53,1,9,2025-02-28,1.48,1,334,9,STRA-2024-6532960
1213302459804155365,Homely Getaway,593423950,Temitayo Adedoyin,,St. Vital,49.82304,-97.03185,Entire home/apt,77,2,10,2025-01-05,1.44,1,360,10,
1214078688002683874,The Abode - Serene Neighbourhood - Basement Room,492887654,Bamidele,,St. Norbert - Seine River,49.7877445,-97.1408901,Private room,50,1,5,2024-11-10,0.74,3,362,5,
1214372156677440075,3 bedroom in Downtown Winnipeg,398353303,Awet,,Daniel McIntyre,49.898,-97.15572,Entire home/apt,105,1,0,,,1,180,0,
1215656396935709902,Anne’s Cozy River Heights Haven,574597049,Suraia Mostafa,,River Heights - Fort Garry,49.85544213363704,-97.17875238507986,Entire home/apt,75,1,30,2024-12-27,4.31,1,24,30,
1216246200105568765,Room near Downtown & Portage Ave,392197743,Thanh,,Daniel McIntyre,49.89072,-97.16397,Private room,,1,24,2024-12-21,3.46,3,0,24,STRA-2024-2573657
1216263360857298982,Room near Downtown & Portage Ave,392197743,Thanh,,Daniel McIntyre,49.8924,-97.16346,Private room,,1,40,2024-12-21,5.66,3,0,40,STRA-2024-2573657
1218097786095772088,"Modern, Prime Location & Comfort",561686500,Karl,,Fort Rouge - East Fort Garry,49.86116800000001,-97.1546865,Entire home/apt,89,2,36,2025-02-23,5.22,1,0,36,
